,file,embedding,id,status,tsne-2d-one,tsne-2d-two,tsne-3d-one,tsne-3d-two,tsne-3d-three,status_id
399,../data/fan/test/anomaly_id_02_00000219.wav,0,02,anomaly,9.666235,-21.845455,7.1155024,5.7462773,8.770237,anomaly_02
400,../data/fan/test/normal_id_00_00000046.wav,0,00,normal,-36.487732,4.461829,-11.550645,-10.38899,-6.490489,normal_00
401,../data/fan/test/normal_id_00_00000052.wav,0,00,normal,13.69521,25.933458,-16.727869,-10.837721,25.739527,normal_00
402,../data/fan/test/normal_id_00_00000053.wav,0,00,normal,-12.912183,25.399763,-18.056437,25.741072,8.07696,normal_00
403,../data/fan/test/anomaly_id_02_00000218.wav,0,02,anomaly,-33.556404,6.513394,-8.0296755,-14.604608,-23.313505,anomaly_02
404,../data/fan/test/normal_id_04_00000098.wav,0,04,normal,2.4081151,-27.088108,17.63948,12.410782,-29.236929,normal_04
405,../data/fan/test/normal_id_00_00000047.wav,0,00,normal,25.40793,9.022341,8.492248,-31.516289,12.911456,normal_00
406,../data/fan/test/anomaly_id_02_00000230.wav,0,02,anomaly,-5.8884177,-23.755093,-0.8859372,20.913204,-18.193247,anomaly_02
407,../data/fan/test/anomaly_id_00_00000388.wav,0,00,anomaly,-42.79791,-12.300559,-15.578434,-37.24506,-14.658962,anomaly_00
408,../data/fan/test/anomaly_id_02_00000224.wav,0,02,anomaly,-3.055908,28.745323,-11.421121,7.1219897,11.67678,anomaly_02
409,../data/fan/test/anomaly_id_04_00000343.wav,0,04,anomaly,25.568504,5.3442187,17.993864,-25.787546,15.759677,anomaly_04
410,../data/fan/test/anomaly_id_06_00000210.wav,0,06,anomaly,20.937275,-7.1061916,28.679564,-1.3037726,9.182789,anomaly_06
411,../data/fan/test/normal_id_00_00000090.wav,0,00,normal,-41.23872,-7.3757315,-13.05152,-37.817238,3.7664585,normal_00
412,../data/fan/test/anomaly_id_00_00000377.wav,0,00,anomaly,-0.10428342,-17.987753,9.54749,16.53599,4.236488,anomaly_00
413,../data/fan/test/anomaly_id_00_00000363.wav,0,00,anomaly,-38.335274,-5.6039643,-6.672924,-31.002872,5.113154,anomaly_00
414,../data/fan/test/normal_id_00_00000084.wav,0,00,normal,-5.9555373,-23.969543,5.6126847,19.646935,-21.773527,normal_00
415,../data/fan/test/anomaly_id_06_00000204.wav,0,06,anomaly,22.851536,-4.0321345,38.144558,-10.839972,5.7037644,anomaly_06
416,../data/fan/test/anomaly_id_00_00000405.wav,0,00,anomaly,11.899632,-11.301117,23.557158,-14.188502,-9.408554,anomaly_00
417,../data/fan/test/normal_id_04_00000073.wav,0,04,normal,-19.541668,20.785536,-31.056683,18.525589,-1.6620578,normal_04
418,../data/fan/test/normal_id_04_00000067.wav,0,04,normal,25.367277,8.12441,9.7423525,-26.715574,14.113807,normal_04
419,../data/fan/test/anomaly_id_06_00000238.wav,0,06,anomaly,24.13358,6.078419,16.548605,-27.993382,12.01119,anomaly_06
420,../data/fan/test/anomaly_id_04_00000169.wav,0,04,anomaly,-2.541756,-11.95596,10.371414,22.659966,14.408854,anomaly_04
421,../data/fan/test/anomaly_id_02_00000032.wav,0,02,anomaly,-0.092064016,-35.108936,1.5111753,-9.43757,-24.482151,anomaly_02
422,../data/fan/test/anomaly_id_04_00000155.wav,0,04,anomaly,24.35093,2.5778146,24.298687,-21.686213,10.19316,anomaly_04
423,../data/fan/test/anomaly_id_04_00000141.wav,0,04,anomaly,-4.72508,31.42489,-20.855156,10.537844,15.330739,anomaly_04
424,../data/fan/test/anomaly_id_02_00000026.wav,0,02,anomaly,-0.20664002,-28.16065,8.035427,4.3935943,-15.615584,anomaly_02
425,../data/fan/test/anomaly_id_00_00000175.wav,0,00,anomaly,-35.50605,1.9116722,-10.903478,-16.837902,-11.300833,anomaly_00
426,../data/fan/test/anomaly_id_06_00000012.wav,0,06,anomaly,7.383554,29.172277,-22.014153,-9.679842,11.862527,anomaly_06
427,../data/fan/test/anomaly_id_06_00000006.wav,0,06,anomaly,-0.643004,-24.606327,18.449106,26.258856,-8.96578,anomaly_06
428,../data/fan/test/anomaly_id_00_00000161.wav,0,00,anomaly,8.682763,28.9171,-20.105803,-11.410156,13.894394,anomaly_00
429,../data/fan/test/anomaly_id_00_00000149.wav,0,00,anomaly,-40.69767,-7.598772,-10.516344,-38.340866,2.135188,anomaly_00
430,../data/fan/test/anomaly_id_04_00000196.wav,0,04,anomaly,24.576464,1.8835225,25.189796,-17.72847,8.757736,anomaly_04
431,../data/fan/test/anomaly_id_04_00000182.wav,0,04,anomaly,23.015198,-2.221723,35.179333,-15.407889,10.275576,anomaly_04
432,../data/fan/test/anomaly_id_04_00000009.wav,0,04,anomaly,5.656957,-14.625882,17.440298,-2.4431844,-12.413228,anomaly_04
433,../data/fan/test/anomaly_id_02_00000146.wav,0,02,anomaly,-10.606298,-30.630379,7.197774,15.383684,-25.458529,anomaly_02
434,../data/fan/test/anomaly_id_04_00000021.wav,0,04,anomaly,20.098076,-8.853921,36.574104,2.1168568,5.4495745,anomaly_04
435,../data/fan/test/anomaly_id_06_00000199.wav,0,06,anomaly,9.2449465,-11.757227,10.517609,-9.193206,1.301786,anomaly_06
436,../data/fan/test/anomaly_id_04_00000035.wav,0,04,anomaly,-4.367431,29.615185,-13.18335,7.9568367,18.065245,anomaly_04
437,../data/fan/test/anomaly_id_02_00000152.wav,0,02,anomaly,-25.045881,16.30803,-32.536095,6.454191,-14.757327,anomaly_02
438,../data/fan/test/anomaly_id_00_00000001.wav,0,00,anomaly,-26.385141,16.530478,-24.720974,11.920463,-17.368326,anomaly_00
439,../data/fan/test/anomaly_id_06_00000166.wav,0,06,anomaly,-5.619837,-23.12743,-2.3013744,24.985548,-13.467382,anomaly_06
440,../data/fan/test/anomaly_id_06_00000172.wav,0,06,anomaly,9.758977,-17.599873,27.288185,12.839994,-1.1674768,anomaly_06
441,../data/fan/test/anomaly_id_00_00000015.wav,0,00,anomaly,9.994839,27.8556,-22.746967,-15.982592,17.218086,anomaly_00
442,../data/fan/test/anomaly_id_02_00000185.wav,0,02,anomaly,14.374221,-3.4932024,20.251942,1.4538186,17.274776,anomaly_02
443,../data/fan/test/anomaly_id_00_00000029.wav,0,00,anomaly,-5.210565,-25.673079,0.5489178,15.447079,-20.479065,anomaly_00
444,../data/fan/test/anomaly_id_02_00000191.wav,0,02,anomaly,-3.0887418,-29.81315,-1.4649352,23.211782,0.1770606,anomaly_02
445,../data/fan/test/normal_id_06_00000040.wav,0,06,normal,41.769764,-57.542393,14.967568,-26.941105,-27.27654,normal_06
446,../data/fan/test/normal_id_06_00000054.wav,0,06,normal,10.734698,26.73854,-15.397226,-15.174966,17.351574,normal_06
447,../data/fan/test/anomaly_id_04_00000223.wav,0,04,anomaly,-4.0579495,-28.568089,17.402603,25.245014,-16.165577,anomaly_04
448,../data/fan/test/anomaly_id_02_00000344.wav,0,02,anomaly,-13.6866045,24.155529,-17.214703,23.413996,5.361797,anomaly_02
449,../data/fan/test/anomaly_id_02_00000350.wav,0,02,anomaly,26.00028,7.2757673,16.055826,-32.404663,11.210231,anomaly_02
450,../data/fan/test/normal_id_06_00000068.wav,0,06,normal,5.693363,-31.161594,19.41822,31.471153,-4.423636,normal_06
451,../data/fan/test/anomaly_id_04_00000237.wav,0,04,anomaly,23.379955,2.9100108,28.486004,-25.536999,10.9964905,anomaly_04
452,../data/fan/test/normal_id_06_00000083.wav,0,06,normal,-13.084589,22.817207,-16.723763,18.72314,4.9753838,normal_06
453,../data/fan/test/anomaly_id_00_00000203.wav,0,00,anomaly,13.614892,1.9332036,8.789603,-19.89408,-3.4742415,anomaly_00
454,../data/fan/test/anomaly_id_00_00000217.wav,0,00,anomaly,-14.667639,23.687386,-19.247766,25.972805,1.3434947,anomaly_00
455,../data/fan/test/normal_id_06_00000097.wav,0,06,normal,23.429934,12.70965,7.0047865,-20.14156,20.31263,normal_06
456,../data/fan/test/normal_id_02_00000048.wav,0,02,normal,-9.712662,-23.81856,5.1176243,24.824005,-28.514187,normal_02
457,../data/fan/test/anomaly_id_06_00000358.wav,0,06,anomaly,19.180597,-8.817737,34.097,0.89730483,2.3523054,anomaly_06
458,../data/fan/test/normal_id_02_00000060.wav,0,02,normal,-18.600378,21.040419,-26.736523,14.997672,-2.0613441,normal_02
459,../data/fan/test/normal_id_02_00000074.wav,0,02,normal,18.19185,-6.88211,42.23006,-4.0486937,1.9901644,normal_02
460,../data/fan/test/anomaly_id_00_00000270.wav,0,00,anomaly,7.08696,28.963337,-17.223995,-10.337301,11.674691,anomaly_00
461,../data/fan/test/anomaly_id_06_00000317.wav,0,06,anomaly,12.265206,25.29962,-15.534764,-19.920038,23.468426,anomaly_06
462,../data/fan/test/anomaly_id_06_00000303.wav,0,06,anomaly,-2.4602842,-17.892717,-2.4685414,0.096326515,-8.791714,anomaly_06
463,../data/fan/test/anomaly_id_00_00000264.wav,0,00,anomaly,18.12163,-12.149057,29.686275,6.0775256,-0.09590274,anomaly_00
464,../data/fan/test/normal_id_02_00000013.wav,0,02,normal,-11.453402,-28.909742,6.2963743,13.340665,-32.732506,normal_02
465,../data/fan/test/anomaly_id_04_00000293.wav,0,04,anomaly,0.44798297,-31.29853,10.986187,34.242237,-0.20178151,anomaly_04
466,../data/fan/test/anomaly_id_04_00000287.wav,0,04,anomaly,-2.3924687,-23.968588,-3.8329792,15.622176,-8.750107,anomaly_04
467,../data/fan/test/normal_id_02_00000007.wav,0,02,normal,-6.031349,-10.141695,6.544031,11.211217,19.047178,normal_02
468,../data/fan/test/anomaly_id_00_00000258.wav,0,00,anomaly,25.708889,15.4394655,12.155741,-7.113177,16.082832,anomaly_00
469,../data/fan/test/normal_id_06_00000033.wav,0,06,normal,-24.344696,15.818539,-34.670837,4.2271647,-14.922477,normal_06
470,../data/fan/test/anomaly_id_04_00000278.wav,0,04,anomaly,11.467962,26.586712,-15.368059,-7.3477435,20.57201,anomaly_04
471,../data/fan/test/normal_id_06_00000027.wav,0,06,normal,6.195272,27.943895,-22.087048,-13.502928,4.9352865,normal_06
472,../data/fan/test/anomaly_id_02_00000337.wav,0,02,anomaly,10.788394,-5.496562,16.474512,7.1521006,12.689174,anomaly_02
473,../data/fan/test/anomaly_id_04_00000250.wav,0,04,anomaly,23.534658,12.905867,9.573194,-17.268572,19.17704,anomaly_04
474,../data/fan/test/anomaly_id_04_00000244.wav,0,04,anomaly,-5.2409143,-25.196344,3.4579394,17.968712,-8.529362,anomaly_04
475,../data/fan/test/anomaly_id_02_00000323.wav,0,02,anomaly,-4.140077,-23.799997,-3.8282673,21.046076,-13.062153,anomaly_02
476,../data/fan/test/anomaly_id_06_00000115.wav,0,06,anomaly,26.622833,-4.2644954,25.267588,-7.655074,17.555391,anomaly_06
477,../data/fan/test/anomaly_id_00_00000072.wav,0,00,anomaly,-39.254475,-4.952248,-7.3278685,-30.187231,-3.0317721,anomaly_00
478,../data/fan/test/anomaly_id_00_00000066.wav,0,00,anomaly,-28.429287,13.063389,-22.946125,3.9845269,-19.863613,anomaly_00
479,../data/fan/test/anomaly_id_06_00000101.wav,0,06,anomaly,-41.138107,-10.439385,-10.206453,-40.53059,-7.5308514,anomaly_06
480,../data/fan/test/anomaly_id_04_00000091.wav,0,04,anomaly,-3.0094225,-19.900503,9.793989,19.99759,-0.54162437,anomaly_04
481,../data/fan/test/anomaly_id_06_00000129.wav,0,06,anomaly,23.83065,3.5814238,22.692692,-25.100405,11.848563,anomaly_06
482,../data/fan/test/anomaly_id_04_00000085.wav,0,04,anomaly,-4.4240093,-25.325825,1.1940644,23.97047,-12.126276,anomaly_04
483,../data/fan/test/anomaly_id_02_00000109.wav,0,02,anomaly,22.310406,-5.7718945,36.992992,-3.0283573,12.214352,anomaly_02
484,../data/fan/test/anomaly_id_04_00000052.wav,0,04,anomaly,-12.936106,24.25769,-20.702286,22.719805,6.962314,anomaly_04
485,../data/fan/test/anomaly_id_02_00000135.wav,0,02,anomaly,-8.199375,-28.987595,10.651842,8.464511,-17.48944,anomaly_02
486,../data/fan/test/anomaly_id_00_00000099.wav,0,00,anomaly,23.914236,16.574574,11.031629,-5.5238953,19.90962,anomaly_00
487,../data/fan/test/anomaly_id_02_00000121.wav,0,02,anomaly,17.76386,23.555864,-9.345959,-4.262759,34.679596,anomaly_02
488,../data/fan/test/anomaly_id_04_00000046.wav,0,04,anomaly,-9.246664,29.386631,-7.8562555,23.144049,18.985817,anomaly_04
489,../data/fan/test/anomaly_id_06_00000061.wav,0,06,anomaly,0.47711873,-10.294973,22.645555,13.046453,-5.2646875,anomaly_06
490,../data/fan/test/anomaly_id_00_00000106.wav,0,00,anomaly,-4.0513797,28.844913,-12.260551,7.8626175,14.52407,anomaly_00
491,../data/fan/test/anomaly_id_00_00000112.wav,0,00,anomaly,-29.019312,11.970386,-20.431744,2.5048707,-17.819876,anomaly_00
492,../data/fan/test/anomaly_id_06_00000075.wav,0,06,anomaly,21.38567,19.123814,4.3168073,-9.395653,28.079617,anomaly_06
493,../data/fan/test/anomaly_id_02_00000082.wav,0,02,anomaly,-0.8139072,27.533415,-7.8648515,0.23369594,10.237772,anomaly_02
494,../data/fan/test/anomaly_id_02_00000096.wav,0,02,anomaly,-19.097275,21.568916,-27.922401,20.276432,-3.2151425,anomaly_02
495,../data/fan/test/anomaly_id_06_00000049.wav,0,06,anomaly,-11.12926,27.386654,-16.933449,21.72934,15.1658945,anomaly_06
496,../data/fan/test/anomaly_id_02_00000069.wav,0,02,anomaly,-10.285474,26.29959,-12.797647,22.24939,11.181754,anomaly_02
497,../data/fan/test/anomaly_id_04_00000126.wav,0,04,anomaly,-25.672663,14.397375,-31.169378,-0.025435634,-14.241364,anomaly_04
498,../data/fan/test/anomaly_id_02_00000041.wav,0,02,anomaly,-3.2503035,-28.744356,2.0160387,24.935215,-3.1322863,anomaly_02
499,../data/fan/test/anomaly_id_02_00000055.wav,0,02,anomaly,-23.827772,18.131704,-30.251461,9.891124,-6.718044,anomaly_02
500,../data/fan/test/anomaly_id_04_00000132.wav,0,04,anomaly,-4.6174946,-14.946796,0.20052008,5.563941,3.7012424,anomaly_04
501,../data/fan/test/anomaly_id_00_00000304.wav,0,00,anomaly,-32.064476,6.177557,-10.688933,-8.8621435,-16.581879,anomaly_00
502,../data/fan/test/anomaly_id_06_00000263.wav,0,06,anomaly,21.697031,-1.0570819,29.564259,-12.460502,13.80759,anomaly_06
503,../data/fan/test/anomaly_id_06_00000277.wav,0,06,anomaly,-8.950662,-21.054697,-6.8942294,19.091482,-26.307152,anomaly_06
504,../data/fan/test/normal_id_04_00000028.wav,0,04,normal,8.706285,29.022985,-19.820723,-12.510334,12.939134,normal_04
505,../data/fan/test/anomaly_id_00_00000310.wav,0,00,anomaly,-30.28773,10.300976,-19.383963,-2.61207,-24.264503,anomaly_00
506,../data/fan/test/anomaly_id_02_00000280.wav,0,02,anomaly,-0.8283569,-31.397886,6.489419,36.216972,-2.845414,anomaly_02
507,../data/fan/test/normal_id_04_00000000.wav,0,04,normal,23.490917,6.4852715,12.422264,-29.163927,10.858364,normal_04
508,../data/fan/test/anomaly_id_00_00000338.wav,0,00,anomaly,-5.207482,-24.800144,-0.34870982,21.773369,-13.965817,anomaly_00
509,../data/fan/test/normal_id_04_00000014.wav,0,04,normal,-33.821297,10.152639,-17.265123,-9.465882,-9.942287,normal_04
510,../data/fan/test/anomaly_id_02_00000294.wav,0,02,anomaly,9.28262,-14.767097,24.216846,-5.199956,-13.465256,anomaly_02
511,../data/fan/test/normal_id_00_00000020.wav,0,00,normal,10.651762,24.881819,-11.884568,-17.941456,19.245096,normal_00
512,../data/fan/test/anomaly_id_04_00000318.wav,0,04,anomaly,-33.2053,5.3096676,-9.818371,-16.031086,-20.508144,anomaly_04
513,../data/fan/test/normal_id_00_00000034.wav,0,00,normal,-29.906876,10.331261,-17.496801,-1.7366602,-20.478752,normal_00
514,../data/fan/test/anomaly_id_02_00000243.wav,0,02,anomaly,-5.4042745,-24.990158,2.3343048,20.248638,-13.145159,anomaly_02
515,../data/fan/test/anomaly_id_04_00000324.wav,0,04,anomaly,9.010882,-26.433397,28.771322,16.000603,-9.26595,anomaly_04
516,../data/fan/test/anomaly_id_06_00000288.wav,0,06,anomaly,-5.6823344,-18.43575,3.7898166,37.458847,-13.240838,anomaly_06
517,../data/fan/test/normal_id_00_00000008.wav,0,00,normal,22.929075,17.809978,6.050712,-5.667309,26.470734,normal_00
518,../data/fan/test/anomaly_id_04_00000330.wav,0,04,anomaly,21.253149,-0.06348922,25.069748,-13.301832,8.008349,anomaly_04
519,../data/fan/test/anomaly_id_02_00000257.wav,0,02,anomaly,15.841064,21.169174,-4.0549397,-13.267296,35.297268,anomaly_02
520,../data/fan/test/anomaly_id_04_00000331.wav,0,04,anomaly,-6.199989,-25.140385,1.4366909,17.621384,-14.619618,anomaly_04
521,../data/fan/test/normal_id_00_00000009.wav,0,00,normal,24.213968,8.484356,10.645312,-19.112532,10.547583,normal_00
522,../data/fan/test/anomaly_id_06_00000289.wav,0,06,anomaly,1.1748048,29.167624,-17.04713,1.40957,8.431497,anomaly_06
523,../data/fan/test/anomaly_id_02_00000256.wav,0,02,anomaly,-0.60178673,-29.030128,2.5706403,2.5990741,-14.419697,anomaly_02
524,../data/fan/test/anomaly_id_02_00000242.wav,0,02,anomaly,-4.788791,-26.219109,6.3554735,19.143398,-6.25287,anomaly_02
525,../data/fan/test/anomaly_id_04_00000325.wav,0,04,anomaly,22.124268,15.096354,3.51782,-13.277435,22.642824,anomaly_04
526,../data/fan/test/normal_id_00_00000035.wav,0,00,normal,-8.204745,29.498135,-12.684577,18.705246,20.834146,normal_00
527,../data/fan/test/anomaly_id_04_00000319.wav,0,04,anomaly,4.833706,-20.721924,10.49048,8.906435,0.89031637,anomaly_04
528,../data/fan/test/normal_id_00_00000021.wav,0,00,normal,-11.963799,-21.606512,-0.93769306,16.742903,-33.28553,normal_00
529,../data/fan/test/anomaly_id_02_00000295.wav,0,02,anomaly,12.378908,30.011969,-22.116522,-4.8249245,23.130323,anomaly_02
530,../data/fan/test/normal_id_04_00000015.wav,0,04,normal,-12.886068,-19.055021,-8.6484375,14.317446,-32.82025,normal_04
531,../data/fan/test/anomaly_id_00_00000339.wav,0,00,anomaly,4.396026,29.011759,-16.996227,-6.083946,9.723567,anomaly_00
532,../data/fan/test/normal_id_04_00000001.wav,0,04,normal,13.488317,-13.170885,27.953918,2.623274,-7.826463,normal_04
533,../data/fan/test/anomaly_id_02_00000281.wav,0,02,anomaly,10.138455,-16.403217,21.768013,-7.868496,-6.4960113,anomaly_02
534,../data/fan/test/anomaly_id_06_00000276.wav,0,06,anomaly,-42.294876,-13.381007,-16.44285,-44.10928,-17.626251,anomaly_06
535,../data/fan/test/anomaly_id_00_00000311.wav,0,00,anomaly,-14.605343,27.467234,-14.611249,30.999905,12.952057,anomaly_00
536,../data/fan/test/normal_id_04_00000029.wav,0,04,normal,-7.145674,29.716143,-1.22042,13.242327,16.481136,normal_04
537,../data/fan/test/anomaly_id_00_00000305.wav,0,00,anomaly,14.093455,2.8695784,6.8626356,-19.403662,1.969358,anomaly_00
538,../data/fan/test/anomaly_id_06_00000262.wav,0,06,anomaly,18.156282,17.296206,2.6681688,-19.75757,33.249702,anomaly_06
539,../data/fan/test/anomaly_id_02_00000054.wav,0,02,anomaly,21.62989,-4.166421,39.23546,-10.023054,10.611551,anomaly_02
540,../data/fan/test/anomaly_id_04_00000133.wav,0,04,anomaly,-3.3327856,-22.723988,9.004761,28.017988,-9.332139,anomaly_04
541,../data/fan/test/anomaly_id_04_00000127.wav,0,04,anomaly,20.431925,-6.874301,30.128218,0.109249435,12.649251,anomaly_04
542,../data/fan/test/anomaly_id_02_00000040.wav,0,02,anomaly,-2.6350858,-22.299068,7.8893094,29.565784,-6.0119205,anomaly_02
543,../data/fan/test/anomaly_id_02_00000068.wav,0,02,anomaly,0.25692952,-19.711733,19.964718,17.633953,-1.6779052,anomaly_02
544,../data/fan/test/anomaly_id_02_00000097.wav,0,02,anomaly,4.36192,-18.218369,17.400064,2.7209618,-10.693657,anomaly_02
545,../data/fan/test/anomaly_id_06_00000048.wav,0,06,anomaly,6.840657,-26.44449,27.331457,11.864178,-17.653069,anomaly_06
546,../data/fan/test/anomaly_id_02_00000083.wav,0,02,anomaly,-6.1649714,-25.827246,10.142424,25.167799,-15.375744,anomaly_02
547,../data/fan/test/anomaly_id_00_00000113.wav,0,00,anomaly,10.947715,28.237036,-21.054102,-12.536199,20.130173,anomaly_00
548,../data/fan/test/anomaly_id_06_00000074.wav,0,06,anomaly,-6.6066284,-25.028454,8.509555,22.731396,-17.319555,anomaly_06
549,../data/fan/test/anomaly_id_06_00000060.wav,0,06,anomaly,-41.598778,-11.285021,-9.856277,-41.07281,-10.95281,anomaly_06
550,../data/fan/test/anomaly_id_00_00000107.wav,0,00,anomaly,22.432898,19.331022,7.882866,-16.09286,33.355362,anomaly_00
551,../data/fan/test/anomaly_id_02_00000120.wav,0,02,anomaly,8.557512,-15.789648,11.884125,-2.9851663,-4.8662233,anomaly_02
552,../data/fan/test/anomaly_id_00_00000098.wav,0,00,anomaly,-35.273705,0.4674213,-4.7952733,-22.554556,-12.549942,anomaly_00
553,../data/fan/test/anomaly_id_04_00000047.wav,0,04,anomaly,12.510514,10.550178,18.367062,4.4927425,23.952848,anomaly_04
554,../data/fan/test/anomaly_id_04_00000053.wav,0,04,anomaly,23.098204,10.867625,3.6035283,-22.601261,17.786453,anomaly_04
555,../data/fan/test/anomaly_id_02_00000134.wav,0,02,anomaly,-37.10986,0.7328233,-10.85765,-27.171478,-10.287709,anomaly_02
556,../data/fan/test/anomaly_id_02_00000108.wav,0,02,anomaly,-23.930964,17.992815,-33.29563,9.713206,-7.0120335,anomaly_02
557,../data/fan/test/anomaly_id_04_00000084.wav,0,04,anomaly,-6.178207,-25.375994,-2.1803973,16.56031,-17.578838,anomaly_04
558,../data/fan/test/anomaly_id_06_00000128.wav,0,06,anomaly,-2.251601,28.803263,-12.067835,3.5896215,12.218755,anomaly_06
559,../data/fan/test/anomaly_id_04_00000090.wav,0,04,anomaly,27.821585,-1.0599629,33.255337,-25.740843,14.106856,anomaly_04
560,../data/fan/test/anomaly_id_00_00000067.wav,0,00,anomaly,-32.102127,6.5636044,-12.3200865,-12.812525,-20.94161,anomaly_00
561,../data/fan/test/anomaly_id_06_00000100.wav,0,06,anomaly,15.691357,-9.528091,37.422287,1.7024058,-8.2437315,anomaly_06
562,../data/fan/test/anomaly_id_06_00000114.wav,0,06,anomaly,-39.089268,-3.2857175,-9.136745,-24.251118,0.8449109,anomaly_06
563,../data/fan/test/anomaly_id_00_00000073.wav,0,00,anomaly,13.080245,22.953403,-13.305497,0.6043412,27.095112,anomaly_00
564,../data/fan/test/anomaly_id_04_00000245.wav,0,04,anomaly,25.349384,-1.8547941,30.902472,-16.59765,21.000086,anomaly_04
565,../data/fan/test/anomaly_id_02_00000322.wav,0,02,anomaly,0.14429882,-26.821354,3.2556784,-3.024494,-22.37415,anomaly_02
566,../data/fan/test/anomaly_id_02_00000336.wav,0,02,anomaly,13.839657,19.649797,-8.017575,-7.7380233,17.235312,anomaly_02
567,../data/fan/test/anomaly_id_04_00000251.wav,0,04,anomaly,14.3679085,29.790787,-20.99478,-22.47984,22.392576,anomaly_04
568,../data/fan/test/anomaly_id_04_00000279.wav,0,04,anomaly,-2.3813238,-27.60933,16.799355,16.820765,-21.677214,anomaly_04
569,../data/fan/test/normal_id_06_00000026.wav,0,06,normal,4.3546324,30.532452,-15.052676,-8.075421,1.6402117,normal_06
570,../data/fan/test/normal_id_06_00000032.wav,0,06,normal,6.807378,-26.402328,25.901606,10.951937,-17.808722,normal_06
571,../data/fan/test/normal_id_02_00000006.wav,0,02,normal,17.801432,18.891945,-2.6450267,-15.635685,30.175447,normal_02
572,../data/fan/test/anomaly_id_04_00000286.wav,0,04,anomaly,-16.88558,20.543577,-28.730413,14.459075,3.1524036,anomaly_04
573,../data/fan/test/anomaly_id_00_00000259.wav,0,00,anomaly,-18.306095,22.446287,-28.24578,23.8946,-2.6491795,anomaly_00
574,../data/fan/test/anomaly_id_04_00000292.wav,0,04,anomaly,-35.913437,1.4445935,-8.890331,-17.85159,-9.598835,anomaly_04
575,../data/fan/test/normal_id_02_00000012.wav,0,02,normal,23.315502,13.034436,7.6583514,-17.170227,20.97649,normal_02
576,../data/fan/test/anomaly_id_06_00000302.wav,0,06,anomaly,14.138124,27.238764,-13.590974,-19.357939,27.798012,anomaly_06
577,../data/fan/test/anomaly_id_00_00000265.wav,0,00,anomaly,6.11513,-19.341236,19.676441,11.69308,-1.0769706,anomaly_00
578,../data/fan/test/anomaly_id_00_00000271.wav,0,00,anomaly,-8.613485,-34.352333,13.656696,24.762304,-31.089844,anomaly_00
579,../data/fan/test/anomaly_id_06_00000316.wav,0,06,anomaly,-24.215797,17.62813,-29.546396,8.149153,-8.72159,anomaly_06
580,../data/fan/test/anomaly_id_00_00000267.wav,0,00,anomaly,-2.9035192,-30.102715,-3.539827,24.02368,1.1976192,anomaly_00
581,../data/fan/test/normal_id_02_00000038.wav,0,02,normal,13.07826,25.019562,-15.336356,-3.3873467,23.033102,normal_02
582,../data/fan/test/anomaly_id_06_00000300.wav,0,06,anomaly,13.621021,1.9046537,10.441972,-20.257017,-3.048937,anomaly_06
583,../data/fan/test/anomaly_id_06_00000314.wav,0,06,anomaly,-39.25443,-4.294306,-8.143439,-27.68436,2.039315,anomaly_06
584,../data/fan/test/anomaly_id_00_00000273.wav,0,00,anomaly,-8.3551855,-28.496368,11.360257,10.314476,-15.812136,anomaly_00
585,../data/fan/test/anomaly_id_04_00000284.wav,0,04,anomaly,-19.603273,19.487396,-37.733227,19.297024,-4.874103,anomaly_04
586,../data/fan/test/normal_id_02_00000004.wav,0,02,normal,8.670345,22.052843,-6.8264823,-20.666628,18.689047,normal_02
587,../data/fan/test/normal_id_02_00000010.wav,0,02,normal,8.285528,-14.728332,7.894872,-5.022967,5.6210985,normal_02
588,../data/fan/test/anomaly_id_06_00000328.wav,0,06,anomaly,24.912502,14.284136,15.865426,-11.706178,21.900475,anomaly_06
589,../data/fan/test/anomaly_id_04_00000290.wav,0,04,anomaly,4.5955863,-18.237703,15.081955,3.408326,-12.31084,anomaly_04
590,../data/fan/test/normal_id_06_00000024.wav,0,06,normal,7.6473618,-12.019598,10.231054,-6.967768,-9.68507,normal_06
591,../data/fan/test/normal_id_06_00000030.wav,0,06,normal,-9.699803,-16.89453,-5.1231833,3.6615639,-21.067944,normal_06
592,../data/fan/test/anomaly_id_02_00000308.wav,0,02,anomaly,-6.831781,-25.328287,-0.03838554,23.461977,-7.6385956,anomaly_02
593,../data/fan/test/normal_id_06_00000018.wav,0,06,normal,-20.93714,19.936716,-29.58211,18.47438,-7.247699,normal_06
594,../data/fan/test/anomaly_id_02_00000320.wav,0,02,anomaly,11.3148365,30.358234,-13.847137,-17.382545,12.483707,anomaly_02
595,../data/fan/test/anomaly_id_00_00000298.wav,0,00,anomaly,15.860486,24.393435,-9.615231,-8.623772,27.680649,anomaly_00
596,../data/fan/test/anomaly_id_04_00000247.wav,0,04,anomaly,-35.965153,1.6690289,-7.5628743,-16.256573,-11.490417,anomaly_04
597,../data/fan/test/anomaly_id_04_00000253.wav,0,04,anomaly,23.404474,-1.0763446,33.82906,-21.268053,4.3351693,anomaly_04
598,../data/fan/test/anomaly_id_02_00000334.wav,0,02,anomaly,4.250724,25.746489,-10.230856,-6.423201,12.851582,anomaly_02
599,../data/fan/test/anomaly_id_06_00000102.wav,0,06,anomaly,23.304752,18.283567,10.379145,-4.2227015,30.201492,anomaly_06
